filepath,filename,label,folder,sample_rate,duration_s,n_samples,amplitude_max,rms,error
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P1COPDMc_6.wav,P1COPDMc_6.wav,COPD,copd,44100,6.0,264600,1.0,0.179246,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P25COPDMc_194.wav,P25COPDMc_194.wav,COPD,copd,44100,6.0,264600,0.6154,0.135165,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P28COPDPr_221.wav,P28COPDPr_221.wav,COPD,copd,44100,6.0,264600,1.0,0.270499,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P31COPDPr_247.wav,P31COPDPr_247.wav,COPD,copd,4000,6.0,24000,0.6845,0.05656,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P31COPDPr_243.wav,P31COPDPr_243.wav,COPD,copd,44100,6.0,264600,0.2945,0.054436,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P28COPDPr_219.wav,P28COPDPr_219.wav,COPD,copd,44100,6.0,264600,0.9999,0.132729,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P19COPDMc_148.wav,P19COPDMc_148.wav,COPD,copd,44100,6.0,264600,1.0,0.574849,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P48COPDPr_381.wav,P48COPDPr_381.wav,COPD,copd,4000,6.0,24000,0.9999,0.346426,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P1COPDMc_2.wav,P1COPDMc_2.wav,COPD,copd,4000,6.0,24000,0.9999,0.094481,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P26COPDMc_208.wav,P26COPDMc_208.wav,COPD,copd,44100,6.0,264600,1.0,0.209002,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P27COPDMc_212.wav,P27COPDMc_212.wav,COPD,copd,44100,6.0,264600,1.0,0.574464,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P45COPDMc_356.wav,P45COPDMc_356.wav,COPD,copd,44100,6.0,264600,0.9999,0.337642,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P7COPDPr_49.wav,P7COPDPr_49.wav,COPD,copd,4000,6.0,24000,0.9999,0.285073,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P20COPDMc_160.wav,P20COPDMc_160.wav,COPD,copd,44100,6.0,264600,0.9999,0.280598,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P7COPDMc_56.wav,P7COPDMc_56.wav,COPD,copd,4000,6.0,24000,0.9999,0.529644,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P42COPDPr_331.wav,P42COPDPr_331.wav,COPD,copd,44100,6.0,264600,0.8365,0.146501,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P39COPDMc_310.wav,P39COPDMc_310.wav,COPD,copd,44100,6.0,264600,0.8045,0.203116,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P36COPDPr_285.wav,P36COPDPr_285.wav,COPD,copd,44100,6.0,264600,0.9999,0.198597,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P40COPDPr_313.wav,P40COPDPr_313.wav,COPD,copd,44100,6.0,264600,0.4335,0.088967,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P47COPDMc_374.wav,P47COPDMc_374.wav,COPD,copd,4000,6.0,24000,0.3114,0.105421,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P41COPDPr_321.wav,P41COPDPr_321.wav,COPD,copd,4000,6.0,24000,0.7718,0.180768,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P34COPDPr_265.wav,P34COPDPr_265.wav,COPD,copd,44100,6.0,264600,1.0,0.163891,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P34COPDPr_271.wav,P34COPDPr_271.wav,COPD,copd,44100,6.0,264600,0.9999,0.200312,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P6COPDMc_44.wav,P6COPDMc_44.wav,COPD,copd,4000,6.0,24000,0.9999,0.376938,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P33COPDPr_261.wav,P33COPDPr_261.wav,COPD,copd,44100,6.0,264600,0.0746,0.014658,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P32COPDPr_253.wav,P32COPDPr_253.wav,COPD,copd,4000,6.0,24000,0.8049,0.067908,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P1COPDPr_5.wav,P1COPDPr_5.wav,COPD,copd,44100,6.0,264600,0.9999,0.220639,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P15COPDMc_118.wav,P15COPDMc_118.wav,COPD,copd,4000,6.0,24000,0.3815,0.078604,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P1COPDPr_7.wav,P1COPDPr_7.wav,COPD,copd,44100,6.0,264600,0.9999,0.224904,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P32COPDPr_251.wav,P32COPDPr_251.wav,COPD,copd,4000,6.0,24000,0.7361,0.058744,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P33COPDPr_263.wav,P33COPDPr_263.wav,COPD,copd,44100,6.0,264600,0.0591,0.013579,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P6COPDMc_46.wav,P6COPDMc_46.wav,COPD,copd,4000,6.0,24000,0.9999,0.265391,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P34COPDPr_267.wav,P34COPDPr_267.wav,COPD,copd,44100,6.0,264600,0.9999,0.265363,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P41COPDPr_323.wav,P41COPDPr_323.wav,COPD,copd,4000,6.0,24000,0.8464,0.223866,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P47COPDMc_376.wav,P47COPDMc_376.wav,COPD,copd,4000,6.0,24000,0.9999,0.16023,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P13COPDMc_104.wav,P13COPDMc_104.wav,COPD,copd,44100,6.0,264600,0.6057,0.087782,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P37COPDPr_289.wav,P37COPDPr_289.wav,COPD,copd,44100,6.0,264600,0.5569,0.09263,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P36COPDPr_287.wav,P36COPDPr_287.wav,COPD,copd,44100,6.0,264600,0.9999,0.216224,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P39COPDMc_306.wav,P39COPDMc_306.wav,COPD,copd,44100,6.0,264600,0.9999,0.28086,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P39COPDMc_312.wav,P39COPDMc_312.wav,COPD,copd,44100,6.0,264600,0.6302,0.086299,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P42COPDPr_333.wav,P42COPDPr_333.wav,COPD,copd,44100,6.0,264600,0.8487,0.126328,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P7COPDMc_54.wav,P7COPDMc_54.wav,COPD,copd,4000,6.0,24000,0.9999,0.342085,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P30COPDMc_238.wav,P30COPDMc_238.wav,COPD,copd,44100,6.0,264600,0.9999,0.176902,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P45COPDMc_354.wav,P45COPDMc_354.wav,COPD,copd,44100,6.0,264600,1.0,0.505481,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P27COPDMc_210.wav,P27COPDMc_210.wav,COPD,copd,44100,6.0,264600,0.9785,0.153558,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P29COPDPr_229.wav,P29COPDPr_229.wav,COPD,copd,44100,6.0,264600,0.9999,0.301125,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P18COPDMc_144.wav,P18COPDMc_144.wav,COPD,copd,44100,6.0,264600,0.9999,0.18687,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P16COPDMc_122.wav,P16COPDMc_122.wav,COPD,copd,4000,6.0,24000,0.8753,0.265273,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P24COPDMc_188.wav,P24COPDMc_188.wav,COPD,copd,44100,6.0,264600,0.5382,0.122354,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P48COPDPr_383.wav,P48COPDPr_383.wav,COPD,copd,4000,6.0,24000,0.9999,0.431518,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P31COPDPr_241.wav,P31COPDPr_241.wav,COPD,copd,44100,6.0,264600,0.9999,0.236671,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P15COPDMc_116.wav,P15COPDMc_116.wav,COPD,copd,4000,6.0,24000,0.5568,0.075301,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P6COPDPr_41.wav,P6COPDPr_41.wav,COPD,copd,4000,6.0,24000,0.9999,0.389943,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P32COPDPr_249.wav,P32COPDPr_249.wav,COPD,copd,4000,6.0,24000,0.9999,0.095093,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P22COPDMc_170.wav,P22COPDMc_170.wav,COPD,copd,44100,6.0,264600,1.0,0.256499,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P37COPDPr_291.wav,P37COPDPr_291.wav,COPD,copd,44100,6.0,264600,1.0,0.423868,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P30COPDMc_234.wav,P30COPDMc_234.wav,COPD,copd,44100,6.0,264600,1.0,0.29695,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P38COPDMc_304.wav,P38COPDMc_304.wav,COPD,copd,44100,6.0,264600,0.9999,0.257863,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P7COPDPr_53.wav,P7COPDPr_53.wav,COPD,copd,4000,6.0,24000,0.9999,0.421759,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P45COPDMc_358.wav,P45COPDMc_358.wav,COPD,copd,44100,6.0,264600,0.9999,0.348975,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P26COPDMc_206.wav,P26COPDMc_206.wav,COPD,copd,44100,6.0,264600,1.0,0.294246,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P23COPDMc_180.wav,P23COPDMc_180.wav,COPD,copd,44100,6.0,264600,0.9999,0.197371,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P29COPDPr_231.wav,P29COPDPr_231.wav,COPD,copd,44100,6.0,264600,1.0,0.436469,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P29COPDPr_225.wav,P29COPDPr_225.wav,COPD,copd,44100,6.0,264600,1.0,0.555472,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P24COPDMc_190.wav,P24COPDMc_190.wav,COPD,copd,44100,6.0,264600,0.618,0.122234,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P19COPDMc_152.wav,P19COPDMc_152.wav,COPD,copd,44100,6.0,264600,0.9999,0.270261,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P19COPDMc_146.wav,P19COPDMc_146.wav,COPD,copd,44100,6.0,264600,1.0,0.55818,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P28COPDPr_217.wav,P28COPDPr_217.wav,COPD,copd,44100,6.0,264600,0.9999,0.21089,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P17COPDMc_134.wav,P17COPDMc_134.wav,COPD,copd,4000,6.0,24000,0.9999,0.244398,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P43COPDMc_344.wav,P43COPDMc_344.wav,COPD,copd,44100,6.0,264600,0.3888,0.080578,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P17COPDMc_136.wav,P17COPDMc_136.wav,COPD,copd,4000,6.0,24000,0.7374,0.193669,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P19COPDMc_150.wav,P19COPDMc_150.wav,COPD,copd,44100,6.0,264600,1.0,0.568111,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P24COPDMc_186.wav,P24COPDMc_186.wav,COPD,copd,44100,6.0,264600,0.5219,0.089587,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P24COPDMc_192.wav,P24COPDMc_192.wav,COPD,copd,44100,6.0,264600,1.0,0.187678,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P29COPDPr_227.wav,P29COPDPr_227.wav,COPD,copd,44100,6.0,264600,1.0,0.336816,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P23COPDMc_182.wav,P23COPDMc_182.wav,COPD,copd,44100,6.0,264600,0.3828,0.058915,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P26COPDMc_204.wav,P26COPDMc_204.wav,COPD,copd,44100,6.0,264600,0.9999,0.298237,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P7COPDPr_51.wav,P7COPDPr_51.wav,COPD,copd,4000,6.0,24000,0.9999,0.426379,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P30COPDMc_236.wav,P30COPDMc_236.wav,COPD,copd,44100,6.0,264600,1.0,0.190724,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P42COPDPr_329.wav,P42COPDPr_329.wav,COPD,copd,4000,6.0,24000,0.9999,0.288754,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P21COPDMc_162.wav,P21COPDMc_162.wav,COPD,copd,44100,6.0,264600,1.0,0.590957,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P39COPDMc_308.wav,P39COPDMc_308.wav,COPD,copd,44100,6.0,264600,0.9999,0.302306,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P25COPDMc_200.wav,P25COPDMc_200.wav,COPD,copd,44100,6.0,264600,0.9999,0.542394,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P37COPDPr_293.wav,P37COPDPr_293.wav,COPD,copd,44100,6.0,264600,1.0,0.306992,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P46COPDMc_362.wav,P46COPDMc_362.wav,COPD,copd,4000,6.0,24000,0.9999,0.369863,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P35COPDPr_273.wav,P35COPDPr_273.wav,COPD,copd,44100,6.0,264600,1.0,0.151314,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P22COPDMc_172.wav,P22COPDMc_172.wav,COPD,copd,44100,6.0,264600,1.0,0.252585,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P34COPDPr_269.wav,P34COPDPr_269.wav,COPD,copd,44100,6.0,264600,0.9999,0.280148,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P6COPDMc_48.wav,P6COPDMc_48.wav,COPD,copd,4000,6.0,24000,0.9503,0.202499,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P6COPDPr_43.wav,P6COPDPr_43.wav,COPD,copd,4000,6.0,24000,0.9999,0.339444,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P38COPDMc_298.wav,P38COPDMc_298.wav,COPD,copd,44100,6.0,264600,0.9999,0.219075,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P15COPDMc_114.wav,P15COPDMc_114.wav,COPD,copd,4000,6.0,24000,0.9999,0.096069,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P5COPDMc_40.wav,P5COPDMc_40.wav,COPD,copd,4000,6.0,24000,0.9999,0.463521,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P6COPDPr_47.wav,P6COPDPr_47.wav,COPD,copd,4000,6.0,24000,0.9999,0.392818,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/copd/P48COPDPr_377.wav,P48COPDPr_377.wav,COPD,copd,4000,6.0,24000,0.6858,0.184886,
